state_code,state_name,district_code,district_name,subdistrict_code,subdistrict_name,village_code,village_name,pincode,source_file
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-CHITVEL,Chitvel,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-GALIVEEDU,Galiveedu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-GURRAMKONDA,Gurramkonda,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-KALAKADA,Kalakada,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-KALIKIRI,Kalikiri,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-KAMBHAMVARIPALLE,Kambhamvaripalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-KODUR,Kodur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-KURABALAKOTA,Kurabalakota,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-LAKKIREDDIPALLE,Lakkireddipalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-MADANAPALLE,Madanapalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-MULAKALACHERUVU,Mulakalacheruvu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-NANDALUR,Nandalur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-NIMMANAPALLE,Nimmanapalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-OBULAVARIPALLE,Obulavaripalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-PEDDAMANDYAM,Peddamandyam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-PEDDA-THIPPASAMUDRAM,Pedda Thippasamudram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-PENAGALUR,Penagalur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-PILERU,Pileru,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-PULLAMPETA,Pullampeta,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-RAJAMPET,Rajampet,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-RAMAPURAM,Ramapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-RAMASAMUDRAM,Ramasamudram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-RAYACHOTI,Rayachoti,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-SAMBEPALLE,Sambepalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-THAMBALLAPALLE,Thamballapalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-T-SUNDUPALLE,T Sundupalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-VALMIKIPURAM,Valmikipuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-ANNAMAYYA,Annamayya,ANDHRA-PRADESH-ANNAMAYYA-VEERABALLE,Veeraballe,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,,,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-ADDANKI,Addanki,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-AMRUTHALUR,Amruthalur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-BALLIKURAVA,Ballikurava,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-BAPATLA,Bapatla,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-BHATTIPROLU,Bhattiprolu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-CHERUKUPALLE,Cherukupalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-CHINAGANJAM,Chinaganjam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-CHIRALA,Chirala,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-INKOLLU,Inkollu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-JANAKAVARAMPANGULURU,Janakavarampanguluru,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-KARAMCHEDU,Karamchedu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-KARLAPALEM,Karlapalem,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-KOLLUR,Kollur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-KORISAPADU,Korisapadu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-MARTUR,Martur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-NAGARAM,Nagaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-NIZAMPATNAM,Nizampatnam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-PARCHUR,Parchur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-PITTALAVANIPALEM,Pittalavanipalem,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-REPALLE,Repalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-SANTHAMAGULURU,Santhamaguluru,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-TSUNDUR,Tsundur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-VEMURU,Vemuru,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-VETAPALEM,Vetapalem,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-BAPATLA,Bapatla,ANDHRA-PRADESH-BAPATLA-YEDDANA-PUDI,Yeddana Pudi,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,,,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-BAIREDDIPALLE,Baireddipalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-BANGARUPALEM,Bangarupalem,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-CHITTOOR,Chittoor,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-CHOWDEPALLE,Chowdepalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-GANGADHARA-NELLORE,Gangadhara Nellore,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-GANGAVARAM,Gangavaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-GUDIPALA,Gudipala,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-GUDUPALLE,Gudupalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-IRALA,Irala,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-KARVETINAGAR,Karvetinagar,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-KUPPAM,Kuppam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-NAGARI,Nagari,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-NINDRA,Nindra,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-PALAMANER,Palamaner,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-PALASAMUDRAM,Palasamudram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-PEDDAPANJANI,Peddapanjani,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-PENUMURU,Penumuru,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-PULICHERLA,Pulicherla,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-PUNGANUR,Punganur,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-PUTHALAPATTU,Puthalapattu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-RAMAKUPPAM,Ramakuppam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-ROMPICHERLA,Rompicherla,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-SANTHIPURAM,Santhipuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-SODAM,Sodam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-SOMALA,Somala,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-SRIRANGARAJAPURAM,Srirangarajapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-THAVANAMPALLE,Thavanampalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-VEDURUKUPPAM,Vedurukuppam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-VENKATAGIRIKOTA,Venkatagirikota,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-VIJAYAPURAM,Vijayapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-CHITTOOR,Chittoor,ANDHRA-PRADESH-CHITTOOR-YADAMARRI,Yadamarri,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,,,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-AINAVILLI,Ainavilli,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-ALAMURU,Alamuru,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-ALLAVARAM,Allavaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-AMALAPURAM,Amalapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-AMBAJIPETA,Ambajipeta,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-ATREYAPURAM,Atreyapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-I-POLAVARAM,I. Polavaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-KAPILESWARAPURAM,Kapileswarapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-KATRENIKONA,Katrenikona,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-KOTHAPETA,Kothapeta,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-MALIKIPURAM,Malikipuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-MAMIDIKUDURU,Mamidikuduru,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-MANDAPETA,Mandapeta,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-MUMMIDIVARAM,Mummidivaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-PAMARRU,Pamarru,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-P-GANNAVARAM,P.Gannavaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-RAMACHANDRAPURAM,Ramachandrapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-RAVULAPALEM,Ravulapalem,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-RAYAVARAM,Rayavaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-RAZOLE,Razole,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-SAKHINETIPALLE,Sakhinetipalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA,Dr. B.R. Ambedkar Konaseema,ANDHRA-PRADESH-DR-B-R-AMBEDKAR-KONASEEMA-UPPALAGUPTAM,Uppalaguptam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-EAST-GODAVARI,East Godavari,,,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-EAST-GODAVARI,East Godavari,ANDHRA-PRADESH-EAST-GODAVARI-ANAPARTHY,Anaparthy,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-EAST-GODAVARI,East Godavari,ANDHRA-PRADESH-EAST-GODAVARI-BICCAVOLU,Biccavolu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-EAST-GODAVARI,East Godavari,ANDHRA-PRADESH-EAST-GODAVARI-CHAGALLU,Chagallu,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-EAST-GODAVARI,East Godavari,ANDHRA-PRADESH-EAST-GODAVARI-DEVARAPALLE,Devarapalle,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-EAST-GODAVARI,East Godavari,ANDHRA-PRADESH-EAST-GODAVARI-GOKAVARAM,Gokavaram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-EAST-GODAVARI,East Godavari,ANDHRA-PRADESH-EAST-GODAVARI-GOPALAPURAM,Gopalapuram,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-EAST-GODAVARI,East Godavari,ANDHRA-PRADESH-EAST-GODAVARI-KADIAM,Kadiam,,,,geo-postal-raw-citypopulation.csv
ANDHRA-PRADESH,Andhra Pradesh,ANDHRA-PRADESH-EAST-GODAVARI,East Godavari,ANDHRA-PRADESH-EAST-GODAVARI-KORUKONDA,Korukonda,,,,geo-postal-raw-citypopulation.csv
